pseudo_user_id,question_id,response_time_ms,is_correct
pseudo_u1663,q3633,13315.0,0
pseudo_u1663,q6453,17340.0,0
pseudo_u1663,q5948,15603.0,0
pseudo_u1663,q6731,38837.0,0
pseudo_u1663,q5421,116370.0,1
pseudo_u1663,q4199,39779.0,0
pseudo_u1663,q3698,57275.0,0
pseudo_u1663,q5737,32740.0,1
pseudo_u1663,q6497,65189.0,0
pseudo_u1663,q5267,7422.0,1
pseudo_u1663,q5057,18334.0,0
pseudo_u1663,q5770,24006.0,0
pseudo_u1663,q4775,67671.0,0
pseudo_u1663,q5095,18661.0,1
pseudo_u1663,q5401,90712.0,1
pseudo_u1663,q3669,14341.0,1
pseudo_u1664,q4135,10153.0,1
pseudo_u1664,q5328,24956.0,1
pseudo_u1664,q5221,15534.0,1
pseudo_u1664,q4025,24169.0,1
pseudo_u1664,q3633,19591.0,0
pseudo_u1664,q6453,30285.0,0
pseudo_u1664,q5948,68733.0,1
pseudo_u1664,q6731,18725.0,0
pseudo_u1664,q5421,31219.0,0
pseudo_u1664,q4199,6909.0,1
pseudo_u1664,q3698,18633.0,0
pseudo_u1664,q5737,15524.0,1
pseudo_u1664,q6497,61026.0,1
pseudo_u1664,q5267,61165.0,0
pseudo_u1664,q5057,49417.0,0
pseudo_u1664,q5770,20344.0,1
pseudo_u1664,q4775,66680.0,0
pseudo_u1664,q5095,35229.0,1
pseudo_u1664,q5401,69682.0,0
pseudo_u1664,q3669,16219.0,1
pseudo_u1665,q4135,48225.0,0
pseudo_u1665,q5328,54267.0,0
pseudo_u1665,q5221,26695.0,1
pseudo_u1665,q4025,12746.0,0
pseudo_u1665,q3633,52965.0,0
pseudo_u1665,q6453,6990.0,1
pseudo_u1665,q5948,13254.0,1
pseudo_u1665,q6731,59693.0,1
pseudo_u1665,q5421,28893.0,1
pseudo_u1665,q4199,58589.0,0
pseudo_u1665,q3698,45806.0,0
pseudo_u1665,q5737,24725.0,0
pseudo_u1665,q6497,41268.0,0
pseudo_u1665,q5267,39024.0,0
pseudo_u1665,q5057,68907.0,1
pseudo_u1665,q5770,33834.0,1
pseudo_u1665,q4775,8517.0,1
pseudo_u1665,q5095,13079.0,1
pseudo_u1665,q5401,25159.0,0
pseudo_u1665,q3669,14593.0,1
pseudo_u1666,q4135,63385.0,0
pseudo_u1666,q5328,42462.0,1
pseudo_u1666,q5221,38902.0,0
pseudo_u1666,q4025,23267.0,0
pseudo_u1666,q3633,34213.0,0
pseudo_u1666,q6453,12175.0,1
pseudo_u1666,q5948,30279.0,0
pseudo_u1666,q6731,20926.0,0
pseudo_u1666,q5421,14746.0,0
pseudo_u1666,q4199,34921.0,0
pseudo_u1666,q3698,7530.0,1
pseudo_u1666,q5737,64803.0,0
pseudo_u1666,q6497,22709.0,1
pseudo_u1666,q5267,24071.0,0
pseudo_u1666,q5057,18626.0,1
pseudo_u1666,q5770,39828.0,0
pseudo_u1666,q4775,10942.0,1
pseudo_u1666,q5095,25430.0,0
pseudo_u1666,q5401,26577.0,0
pseudo_u1666,q3669,33378.0,0
pseudo_u1667,q4135,43399.0,1
pseudo_u1667,q5328,55370.0,0
pseudo_u1667,q5221,27354.0,0
pseudo_u1667,q4025,23871.0,0
pseudo_u1667,q3633,11443.0,0
pseudo_u1667,q6453,29967.0,0
pseudo_u1667,q5948,10389.0,0
pseudo_u1667,q6731,48516.0,0
pseudo_u1667,q5421,27870.0,0
pseudo_u1667,q4199,31867.0,0
pseudo_u1667,q3698,35874.0,1
pseudo_u1667,q5737,10488.0,1
pseudo_u1667,q6497,16755.0,1
pseudo_u1667,q5267,40208.0,0
pseudo_u1667,q5057,35345.0,1
pseudo_u1667,q5770,18000.0,1
pseudo_u1667,q4775,16583.0,1
pseudo_u1667,q5095,64677.0,0
pseudo_u1667,q5401,16373.0,1
pseudo_u1667,q3669,26136.0,0
pseudo_u1668,q4135,15512.0,1
pseudo_u1668,q5328,20045.0,1
pseudo_u1668,q5221,15796.0,0
pseudo_u1668,q4025,18315.0,0
pseudo_u1668,q3633,18061.0,1
pseudo_u1668,q6453,26129.0,0
pseudo_u1668,q5948,18470.0,1
pseudo_u1668,q6731,46023.0,0
pseudo_u1668,q5421,21503.0,1
pseudo_u1668,q4199,44053.0,0
pseudo_u1668,q3698,41199.0,1
pseudo_u1668,q5737,26272.0,1
pseudo_u1668,q6497,39648.0,1
pseudo_u1668,q5267,29975.0,0
pseudo_u1668,q5057,44967.0,1
pseudo_u1668,q5770,61748.0,0
pseudo_u1668,q4775,35443.0,0
pseudo_u1668,q5095,24308.0,0
pseudo_u1668,q5401,35125.0,1
pseudo_u1668,q3669,57974.0,1
pseudo_u1669,q4135,5870.0,1
pseudo_u1669,q5328,42857.0,0
pseudo_u1669,q5221,72450.0,1
pseudo_u1669,q4025,38029.0,0
pseudo_u1669,q3633,20807.0,0
pseudo_u1669,q6453,25568.0,1
pseudo_u1669,q5948,29182.0,0
pseudo_u1669,q6731,19901.0,1
pseudo_u1669,q5421,21277.0,0
pseudo_u1669,q4199,37912.0,0
pseudo_u1669,q3698,37816.0,1
pseudo_u1669,q5737,24250.0,0
pseudo_u1669,q6497,26019.0,1
pseudo_u1669,q5267,20350.0,0
pseudo_u1669,q5057,35470.0,0
pseudo_u1669,q5770,9291.0,1
pseudo_u1669,q4775,32788.0,1
pseudo_u1669,q5095,22761.0,0
pseudo_u1669,q5401,36756.0,1
pseudo_u1669,q3669,53443.0,0
pseudo_u1670,q4135,15829.0,0
pseudo_u1670,q5328,38027.0,0
pseudo_u1670,q5221,28017.0,0
pseudo_u1670,q4025,43644.0,0
pseudo_u1670,q3633,25890.0,0
pseudo_u1670,q6453,22957.0,1
pseudo_u1670,q5948,4968.0,1
pseudo_u1670,q6731,23949.0,0
pseudo_u1670,q5421,17625.0,0
pseudo_u1670,q4199,26208.0,1
pseudo_u1670,q3698,25859.0,0
pseudo_u1670,q5737,28459.0,1
pseudo_u1670,q6497,38513.0,1
pseudo_u1670,q5267,13277.0,0
pseudo_u1670,q5057,29254.0,1
pseudo_u1670,q5770,34729.0,0
pseudo_u1670,q4775,16939.0,1
pseudo_u1670,q5095,25057.0,1
pseudo_u1670,q5401,6274.0,1
pseudo_u1670,q3669,39062.0,0
pseudo_u1671,q4135,50657.0,0
pseudo_u1671,q5328,39307.0,1
pseudo_u1671,q5221,15058.0,1
pseudo_u1671,q4025,3352.0,0
pseudo_u1671,q3633,52940.0,0
pseudo_u1671,q6453,17587.0,0
pseudo_u1671,q5948,25965.0,0
pseudo_u1671,q6731,76616.0,1
pseudo_u1671,q5421,25765.0,0
pseudo_u1671,q4199,9610.0,1
pseudo_u1671,q3698,2980.0,1
pseudo_u1671,q5737,113660.0,1
pseudo_u1671,q6497,49978.0,0
pseudo_u1671,q5267,40998.0,0
pseudo_u1671,q5057,6376.0,1
pseudo_u1671,q5770,15806.0,1
pseudo_u1671,q4775,42114.0,0
pseudo_u1671,q5095,6557.0,1
pseudo_u1671,q5401,26512.0,0
pseudo_u1671,q3669,31418.0,0
pseudo_u1672,q4135,97272.0,0
pseudo_u1672,q5328,20804.0,1
pseudo_u1672,q5221,81173.0,0
pseudo_u1672,q4025,33883.0,1
pseudo_u1672,q3633,13453.0,0
pseudo_u1672,q6453,33868.0,0
pseudo_u1672,q5948,15086.0,1
pseudo_u1672,q6731,58758.0,0
pseudo_u1672,q5421,28208.0,0
pseudo_u1672,q4199,9099.0,1
pseudo_u1672,q3698,10419.0,0
pseudo_u1672,q5737,5378.0,1
pseudo_u1672,q6497,12025.0,0
pseudo_u1672,q5267,20170.0,0
pseudo_u1672,q5057,58323.0,0
pseudo_u1672,q5770,12269.0,0
pseudo_u1672,q4775,13908.0,1
pseudo_u1672,q5095,24727.0,1
pseudo_u1672,q5401,98080.0,0
pseudo_u1672,q3669,3725.0,0
pseudo_u1673,q4135,76767.0,0
pseudo_u1673,q5328,36012.0,1
pseudo_u1673,q5221,126328.0,0
pseudo_u1673,q4025,67389.0,0
pseudo_u1673,q3633,15719.0,1
pseudo_u1673,q6453,16948.0,1
pseudo_u1673,q5948,19295.0,0
pseudo_u1673,q6731,26376.0,1
pseudo_u1673,q5421,14204.0,0
pseudo_u1673,q4199,60729.0,1
pseudo_u1673,q3698,49792.0,0
pseudo_u1673,q5737,30981.0,0
pseudo_u1673,q6497,13665.0,1
pseudo_u1673,q5267,38451.0,1
pseudo_u1673,q5057,9880.0,1
pseudo_u1673,q5770,23832.0,0
pseudo_u1673,q4775,21963.0,1
pseudo_u1673,q5095,40340.0,0
pseudo_u1673,q5401,48437.0,1
pseudo_u1673,q3669,50736.0,0
pseudo_u1674,q4135,8566.0,1
pseudo_u1674,q5328,76012.0,0
pseudo_u1674,q5221,31281.0,0
pseudo_u1674,q4025,14668.0,0
pseudo_u1674,q3633,13669.0,1
pseudo_u1674,q6453,19463.0,1
pseudo_u1674,q5948,11757.0,1
pseudo_u1674,q6731,3437.0,0
pseudo_u1674,q5421,64584.0,0
pseudo_u1674,q4199,43972.0,1
pseudo_u1674,q3698,63129.0,1
pseudo_u1674,q5737,37676.0,1
pseudo_u1674,q6497,94425.0,1
pseudo_u1674,q5267,32442.0,0
pseudo_u1674,q5057,45945.0,1
pseudo_u1674,q5770,12151.0,1
pseudo_u1674,q4775,25528.0,0
pseudo_u1674,q5095,87217.0,1
pseudo_u1674,q5401,54706.0,0
pseudo_u1674,q3669,30331.0,1
pseudo_u1675,q4135,32098.0,0
pseudo_u1675,q5328,7278.0,0
pseudo_u1675,q5221,35873.0,0
pseudo_u1675,q4025,24555.0,0
pseudo_u1675,q3633,34545.0,0
pseudo_u1675,q6453,42351.0,1
pseudo_u1675,q5948,22162.0,0
pseudo_u1675,q6731,21134.0,0
pseudo_u1675,q5421,10578.0,0
pseudo_u1675,q4199,70646.0,1
pseudo_u1675,q3698,51471.0,1
pseudo_u1675,q5737,12100.0,1
pseudo_u1675,q6497,24071.0,0
pseudo_u1675,q5267,25884.0,0
pseudo_u1675,q5057,17047.0,0
pseudo_u1675,q5770,37853.0,0
pseudo_u1675,q4775,22436.0,0
pseudo_u1675,q5095,11142.0,1
pseudo_u1675,q5401,52921.0,0
pseudo_u1675,q3669,34560.0,0
pseudo_u1676,q4135,73733.0,0
pseudo_u1676,q5328,77421.0,0
pseudo_u1676,q5221,67723.0,0
pseudo_u1676,q4025,19685.0,0
pseudo_u1676,q3633,29600.0,0
pseudo_u1676,q6453,14981.0,0
pseudo_u1676,q5948,20732.0,1
pseudo_u1676,q6731,19520.0,0
pseudo_u1676,q5421,19477.0,1
pseudo_u1676,q4199,38522.0,0
pseudo_u1676,q3698,32257.0,1
pseudo_u1676,q5737,52050.0,1
pseudo_u1676,q6497,26151.0,1
pseudo_u1676,q5267,41722.0,0
pseudo_u1676,q5057,32629.0,1
pseudo_u1676,q5770,33936.0,1
pseudo_u1676,q4775,64900.0,1
pseudo_u1676,q5095,52193.0,0
pseudo_u1676,q5401,26116.0,1
pseudo_u1676,q3669,21724.0,0
pseudo_u1677,q4135,40388.0,0
pseudo_u1677,q5328,37114.0,1
pseudo_u1677,q5221,35494.0,0
pseudo_u1677,q4025,35450.0,0
pseudo_u1677,q3633,4676.0,1
pseudo_u1677,q6453,1695.0,1
pseudo_u1677,q5948,17896.0,0
pseudo_u1677,q6731,23286.0,0
pseudo_u1677,q5421,26934.0,0
pseudo_u1677,q4199,12676.0,1
pseudo_u1677,q3698,47086.0,1
pseudo_u1677,q5737,26532.0,0
pseudo_u1677,q6497,17576.0,0
pseudo_u1677,q5267,33509.0,0
pseudo_u1677,q5057,40253.0,0
pseudo_u1677,q5770,95284.0,0
pseudo_u1677,q4775,62323.0,1
pseudo_u1677,q5095,7520.0,1
pseudo_u1677,q5401,16914.0,1
pseudo_u1677,q3669,60222.0,0
pseudo_u1678,q4135,34015.0,0
pseudo_u1678,q5328,25699.0,1
pseudo_u1678,q5221,14764.0,0
pseudo_u1678,q4025,50320.0,0
pseudo_u1678,q3633,21034.0,1
pseudo_u1678,q6453,22847.0,1
pseudo_u1678,q5948,19562.0,0
pseudo_u1678,q6731,51962.0,0
pseudo_u1678,q5421,27155.0,0
pseudo_u1678,q4199,42630.0,0
pseudo_u1678,q3698,18876.0,1
pseudo_u1678,q5737,66036.0,1
pseudo_u1678,q6497,54607.0,1
pseudo_u1678,q5267,6604.0,0
pseudo_u1678,q5057,34633.0,0
pseudo_u1678,q5770,18355.0,0
pseudo_u1678,q4775,44513.0,1
pseudo_u1678,q5095,37662.0,1
pseudo_u1678,q5401,25586.0,1
pseudo_u1678,q3669,20656.0,0
pseudo_u1679,q4135,72308.0,0
pseudo_u1679,q5328,27382.0,1
pseudo_u1679,q5221,62593.0,0
pseudo_u1679,q4025,13900.0,0
pseudo_u1679,q3633,46538.0,0
pseudo_u1679,q6453,35781.0,0
pseudo_u1679,q5948,41536.0,0
pseudo_u1679,q6731,36346.0,1
pseudo_u1679,q5421,30067.0,0
pseudo_u1679,q4199,9539.0,1
pseudo_u1679,q3698,27837.0,1
pseudo_u1679,q5737,19454.0,0
pseudo_u1679,q6497,22630.0,1
pseudo_u1679,q5267,43573.0,0
pseudo_u1679,q5057,21878.0,1
pseudo_u1679,q5770,45600.0,0
pseudo_u1679,q4775,15544.0,1
pseudo_u1679,q5095,62181.0,1
pseudo_u1679,q5401,42507.0,1
pseudo_u1679,q3669,18866.0,0
pseudo_u1680,q4135,42472.0,0
pseudo_u1680,q5328,29301.0,1
pseudo_u1680,q5221,47073.0,0
pseudo_u1680,q4025,28902.0,1
pseudo_u1680,q3633,18727.0,0
pseudo_u1680,q6453,30186.0,1
pseudo_u1680,q5948,18441.0,0
pseudo_u1680,q6731,33778.0,0
pseudo_u1680,q5421,20632.0,0
pseudo_u1680,q4199,67634.0,0
pseudo_u1680,q3698,8338.0,1
pseudo_u1680,q5737,41529.0,0
pseudo_u1680,q6497,35364.0,1
pseudo_u1680,q5267,89993.0,1
pseudo_u1680,q5057,33145.0,0
pseudo_u1680,q5770,24347.0,1
pseudo_u1680,q4775,12892.0,1
pseudo_u1680,q5095,24954.0,0
pseudo_u1680,q5401,103424.0,1
pseudo_u1680,q3669,32780.0,0
pseudo_u1681,q4135,35433.0,0
pseudo_u1681,q5328,54178.0,0
pseudo_u1681,q5221,30648.0,0
pseudo_u1681,q4025,42119.0,1
pseudo_u1681,q3633,58565.0,1
pseudo_u1681,q6453,24601.0,0
pseudo_u1681,q5948,34689.0,0
pseudo_u1681,q6731,18691.0,0
pseudo_u1681,q5421,37406.0,0
pseudo_u1681,q4199,30161.0,0
pseudo_u1681,q3698,18679.0,0
pseudo_u1681,q5737,20841.0,0
pseudo_u1681,q6497,17578.0,0
pseudo_u1681,q5267,39766.0,0
pseudo_u1681,q5057,60094.0,0
pseudo_u1681,q5770,13103.0,0
pseudo_u1681,q4775,72749.0,1
pseudo_u1681,q5095,21060.0,1
pseudo_u1681,q5401,24212.0,0
pseudo_u1681,q3669,13941.0,1
pseudo_u1682,q4135,103988.0,0
pseudo_u1682,q5328,50774.0,0
pseudo_u1682,q5221,107791.0,0
pseudo_u1682,q4025,45732.0,0
pseudo_u1682,q3633,41898.0,0
pseudo_u1682,q6453,16168.0,1
pseudo_u1682,q5948,15527.0,1
pseudo_u1682,q6731,33648.0,0
pseudo_u1682,q5421,25135.0,1
pseudo_u1682,q4199,20400.0,1
pseudo_u1682,q3698,23438.0,1
pseudo_u1682,q5737,28318.0,0
pseudo_u1682,q6497,40188.0,1
pseudo_u1682,q5267,39969.0,0
pseudo_u1682,q5057,36239.0,1
pseudo_u1682,q5770,14890.0,0
pseudo_u1682,q4775,30793.0,1
pseudo_u1682,q5095,20034.0,0
pseudo_u1682,q5401,25916.0,1
pseudo_u1682,q3669,37546.0,1
pseudo_u1683,q4135,60281.0,0
pseudo_u1683,q5328,27670.0,0
pseudo_u1683,q5221,40405.0,0
pseudo_u1683,q4025,13346.0,1
pseudo_u1683,q3633,54390.0,0
pseudo_u1683,q6453,24115.0,0
pseudo_u1683,q5948,22865.0,0
pseudo_u1683,q6731,39839.0,0
pseudo_u1683,q5421,36104.0,1
pseudo_u1683,q4199,19593.0,1
pseudo_u1683,q3698,48902.0,0
pseudo_u1683,q5737,30050.0,0
pseudo_u1683,q6497,22773.0,1
pseudo_u1683,q5267,17037.0,0
pseudo_u1683,q5057,27396.0,1
pseudo_u1683,q5770,22022.0,1
pseudo_u1683,q4775,45536.0,1
pseudo_u1683,q5095,38745.0,1
pseudo_u1683,q5401,91210.0,0
pseudo_u1683,q3669,15733.0,0
pseudo_u1684,q4135,26125.0,1
pseudo_u1684,q5328,35681.0,0
pseudo_u1684,q5221,6345.0,1
pseudo_u1684,q4025,31587.0,0
pseudo_u1684,q3633,30545.0,1
pseudo_u1684,q6453,30178.0,0
pseudo_u1684,q5948,60567.0,0
pseudo_u1684,q6731,41635.0,1
pseudo_u1684,q5421,56270.0,0
pseudo_u1684,q4199,45236.0,1
pseudo_u1684,q3698,36125.0,1
pseudo_u1684,q5737,28691.0,1
pseudo_u1684,q6497,43769.0,1
pseudo_u1684,q5267,10803.0,1
pseudo_u1684,q5057,40719.0,0
pseudo_u1684,q5770,44722.0,0
pseudo_u1684,q4775,74501.0,0
pseudo_u1684,q5095,14070.0,0
pseudo_u1684,q5401,54854.0,0
pseudo_u1684,q3669,32890.0,0
pseudo_u1685,q4135,29416.0,1
pseudo_u1685,q5328,75857.0,1
pseudo_u1685,q5221,31262.0,1
pseudo_u1685,q4025,35487.0,1
pseudo_u1685,q3633,27415.0,0
pseudo_u1685,q6453,22225.0,0
pseudo_u1685,q5948,25951.0,1
pseudo_u1685,q6731,33096.0,0
pseudo_u1685,q5421,19655.0,0
pseudo_u1685,q4199,12700.0,1
pseudo_u1685,q3698,46098.0,1
pseudo_u1685,q5737,11237.0,1
pseudo_u1685,q6497,19133.0,0
pseudo_u1685,q5267,7608.0,1
pseudo_u1685,q5057,39728.0,1
pseudo_u1685,q5770,24565.0,1
pseudo_u1685,q4775,26763.0,0
pseudo_u1685,q5095,107411.0,0
pseudo_u1685,q5401,30660.0,0
pseudo_u1685,q3669,55402.0,1
pseudo_u1686,q4135,49002.0,0
pseudo_u1686,q5328,50638.0,1
pseudo_u1686,q5221,24015.0,0
pseudo_u1686,q4025,33425.0,0
pseudo_u1686,q3633,34779.0,0
pseudo_u1686,q6453,19842.0,0
pseudo_u1686,q5948,18771.0,0
pseudo_u1686,q6731,69766.0,0
pseudo_u1686,q5421,9217.0,0
pseudo_u1686,q4199,16043.0,1
pseudo_u1686,q3698,28259.0,1
pseudo_u1686,q5737,41757.0,1
pseudo_u1686,q6497,44274.0,0
pseudo_u1686,q5267,9478.0,1
pseudo_u1686,q5057,48689.0,1
pseudo_u1686,q5770,37470.0,1
pseudo_u1686,q4775,20507.0,1
pseudo_u1686,q5095,11703.0,1
pseudo_u1686,q5401,149023.0,0
pseudo_u1686,q3669,18180.0,1
pseudo_u1687,q4135,16922.0,0
pseudo_u1687,q5328,32703.0,0
pseudo_u1687,q5221,15894.0,1
pseudo_u1687,q4025,34757.0,0
pseudo_u1687,q3633,34680.0,0
pseudo_u1687,q6453,17628.0,1
pseudo_u1687,q5948,9011.0,1
pseudo_u1687,q6731,24535.0,0
pseudo_u1687,q5421,20742.0,0
pseudo_u1687,q4199,30240.0,1
pseudo_u1687,q3698,5858.0,0
pseudo_u1687,q5737,47981.0,0
pseudo_u1687,q6497,53007.0,1
pseudo_u1687,q5267,32805.0,1
pseudo_u1687,q5057,92536.0,0
pseudo_u1687,q5770,88552.0,0
pseudo_u1687,q4775,61364.0,1
pseudo_u1687,q5095,26560.0,1
pseudo_u1687,q5401,50904.0,1
pseudo_u1687,q3669,59220.0,0
pseudo_u1688,q4135,39775.0,0
pseudo_u1688,q5328,38448.0,0
pseudo_u1688,q5221,45166.0,0
pseudo_u1688,q4025,32852.0,1
pseudo_u1688,q3633,18800.0,1
pseudo_u1688,q6453,20303.0,0
pseudo_u1688,q5948,18226.0,0
pseudo_u1688,q6731,37314.0,0
pseudo_u1688,q5421,20298.0,0
pseudo_u1688,q4199,28748.0,1
pseudo_u1688,q3698,33085.0,1
pseudo_u1688,q5737,42829.0,1
pseudo_u1688,q6497,38776.0,1
pseudo_u1688,q5267,16804.0,0
pseudo_u1688,q5057,49825.0,1
pseudo_u1688,q5770,22681.0,0
pseudo_u1688,q4775,49701.0,1
pseudo_u1688,q5095,5840.0,1
pseudo_u1688,q5401,18001.0,0
pseudo_u1688,q3669,48974.0,1
pseudo_u1689,q4135,113419.0,0
pseudo_u1689,q5328,12053.0,1
pseudo_u1689,q5221,25123.0,0
pseudo_u1689,q4025,19226.0,0
pseudo_u1689,q3633,15508.0,1
pseudo_u1689,q6453,50124.0,1
pseudo_u1689,q5948,39814.0,1
pseudo_u1689,q6731,20804.0,0
pseudo_u1689,q5421,6021.0,0
pseudo_u1689,q4199,13006.0,0
pseudo_u1689,q3698,21725.0,1
pseudo_u1689,q5737,11970.0,1
pseudo_u1689,q6497,41025.0,1
pseudo_u1689,q5267,16039.0,0
pseudo_u1689,q5057,50242.0,1
pseudo_u1689,q5770,59585.0,0
pseudo_u1689,q4775,12896.0,1
pseudo_u1689,q5095,31510.0,0
pseudo_u1689,q5401,12787.0,1
pseudo_u1689,q3669,36413.0,0
pseudo_u1690,q4135,60254.0,0
pseudo_u1690,q5328,26453.0,1
pseudo_u1690,q5221,30100.0,1
pseudo_u1690,q4025,32255.0,0
pseudo_u1690,q3633,51981.0,1
pseudo_u1690,q6453,12892.0,0
pseudo_u1690,q5948,10745.0,1
pseudo_u1690,q6731,31935.0,0
pseudo_u1690,q5421,77987.0,0
pseudo_u1690,q4199,24415.0,0
pseudo_u1690,q3698,45817.0,0
pseudo_u1690,q5737,27779.0,0
pseudo_u1690,q6497,48924.0,1
pseudo_u1690,q5267,32634.0,1
pseudo_u1690,q5057,14471.0,0
pseudo_u1690,q5770,39858.0,0
pseudo_u1690,q4775,10636.0,1
pseudo_u1690,q5095,37742.0,0
pseudo_u1690,q5401,44898.0,0
pseudo_u1690,q3669,24515.0,0
pseudo_u1691,q4135,13734.0,1
pseudo_u1691,q5328,10692.0,1
pseudo_u1691,q5221,17239.0,0
pseudo_u1691,q4025,45990.0,0
pseudo_u1691,q3633,26934.0,0
pseudo_u1691,q6453,34754.0,0
pseudo_u1691,q5948,39084.0,0
pseudo_u1691,q6731,7173.0,1
pseudo_u1691,q5421,13292.0,0
pseudo_u1691,q4199,68885.0,0
pseudo_u1691,q3698,149173.0,1
pseudo_u1691,q5737,23779.0,1
pseudo_u1691,q6497,53191.0,0
pseudo_u1691,q5267,16430.0,1
pseudo_u1691,q5057,62645.0,1
pseudo_u1691,q5770,23115.0,1
pseudo_u1691,q4775,28123.0,1
pseudo_u1691,q5095,69713.0,0
pseudo_u1691,q5401,75543.0,1
pseudo_u1691,q3669,24526.0,0
pseudo_u1692,q4135,46847.0,0
pseudo_u1692,q5328,38036.0,1
pseudo_u1692,q5221,60038.0,0
pseudo_u1692,q4025,14148.0,0
pseudo_u1692,q3633,25328.0,1
pseudo_u1692,q6453,19233.0,0
pseudo_u1692,q5948,16486.0,0
pseudo_u1692,q6731,26453.0,0
pseudo_u1692,q5421,24351.0,1
pseudo_u1692,q4199,8157.0,1
pseudo_u1692,q3698,39732.0,0
pseudo_u1692,q5737,18498.0,1
pseudo_u1692,q6497,62641.0,1
pseudo_u1692,q5267,18564.0,0
pseudo_u1692,q5057,34592.0,1
pseudo_u1692,q5770,27567.0,0
pseudo_u1692,q4775,29597.0,1
pseudo_u1692,q5095,17682.0,1
pseudo_u1692,q5401,22757.0,1
pseudo_u1692,q3669,17057.0,1
pseudo_u1693,q4135,56816.0,0
pseudo_u1693,q5328,27588.0,1
pseudo_u1693,q5221,27135.0,0
pseudo_u1693,q4025,34736.0,0
pseudo_u1693,q3633,82446.0,1
pseudo_u1693,q6453,44207.0,1
pseudo_u1693,q5948,57467.0,0
pseudo_u1693,q6731,16514.0,0
pseudo_u1693,q5421,51786.0,0
pseudo_u1693,q4199,25039.0,0
pseudo_u1693,q3698,54664.0,1
pseudo_u1693,q5737,28295.0,1
pseudo_u1693,q6497,43803.0,1
pseudo_u1693,q5267,24866.0,0
pseudo_u1693,q5057,19430.0,0
pseudo_u1693,q5770,20740.0,0
pseudo_u1693,q4775,20463.0,1
pseudo_u1693,q5095,27536.0,1
pseudo_u1693,q5401,35759.0,1
pseudo_u1693,q3669,54415.0,0
pseudo_u1694,q4135,22115.0,1
pseudo_u1694,q5328,41106.0,1
pseudo_u1694,q5221,38087.0,1
pseudo_u1694,q4025,30538.0,0
pseudo_u1694,q3633,15620.0,0
pseudo_u1694,q6453,47347.0,0
pseudo_u1694,q5948,26269.0,0
pseudo_u1694,q6731,34659.0,0
pseudo_u1694,q5421,38251.0,0
pseudo_u1694,q4199,32952.0,1
pseudo_u1694,q3698,22534.0,0
pseudo_u1694,q5737,18865.0,1
pseudo_u1694,q6497,14577.0,1
pseudo_u1694,q5267,43752.0,0
pseudo_u1694,q5057,26112.0,1
pseudo_u1694,q5770,25626.0,1
pseudo_u1694,q4775,19821.0,1
pseudo_u1694,q5095,54239.0,1
pseudo_u1694,q5401,9964.0,1
pseudo_u1694,q3669,16325.0,0
pseudo_u1695,q4135,55650.0,0
pseudo_u1695,q5328,17777.0,0
pseudo_u1695,q5221,48463.0,0
pseudo_u1695,q4025,38746.0,0
pseudo_u1695,q3633,18330.0,0
pseudo_u1695,q6453,17650.0,0
pseudo_u1695,q5948,33772.0,0
pseudo_u1695,q6731,29147.0,0
pseudo_u1695,q5421,2038.0,0
pseudo_u1695,q4199,22021.0,0
pseudo_u1695,q3698,30667.0,1
pseudo_u1695,q5737,58508.0,1
pseudo_u1695,q6497,36040.0,1
pseudo_u1695,q5267,28177.0,1
pseudo_u1695,q5057,23201.0,1
pseudo_u1695,q5770,49405.0,0
pseudo_u1695,q4775,31702.0,1
pseudo_u1695,q5095,56315.0,0
pseudo_u1695,q5401,51536.0,1
pseudo_u1695,q3669,54856.0,0
pseudo_u1696,q4135,26958.0,0
pseudo_u1696,q5328,31566.0,0
pseudo_u1696,q5221,42682.0,1
pseudo_u1696,q4025,12858.0,1
pseudo_u1696,q3633,17141.0,0
pseudo_u1696,q6453,32130.0,1
pseudo_u1696,q5948,45542.0,0
pseudo_u1696,q6731,53972.0,0
pseudo_u1696,q5421,27918.0,0
pseudo_u1696,q4199,52982.0,1
pseudo_u1696,q3698,32373.0,0
pseudo_u1696,q5737,11018.0,0
pseudo_u1696,q6497,25004.0,1
pseudo_u1696,q5267,20305.0,1
pseudo_u1696,q5057,60444.0,1
pseudo_u1696,q5770,56947.0,0
pseudo_u1696,q4775,12027.0,1
pseudo_u1696,q5095,48083.0,0
pseudo_u1696,q5401,9727.0,0
pseudo_u1696,q3669,22296.0,0
pseudo_u1697,q4135,51428.0,0
pseudo_u1697,q5328,9209.0,1
pseudo_u1697,q5221,59232.0,1
pseudo_u1697,q4025,40759.0,0
pseudo_u1697,q3633,34757.0,1
pseudo_u1697,q6453,16254.0,1
pseudo_u1697,q5948,32695.0,0
pseudo_u1697,q6731,27067.0,0
pseudo_u1697,q5421,23581.0,0
pseudo_u1697,q4199,63124.0,0
pseudo_u1697,q3698,8123.0,1
pseudo_u1697,q5737,22480.0,1
pseudo_u1697,q6497,27779.0,1
pseudo_u1697,q5267,19597.0,0
pseudo_u1697,q5057,17154.0,1
pseudo_u1697,q5770,44987.0,1
pseudo_u1697,q4775,11756.0,1
pseudo_u1697,q5095,36768.0,1
pseudo_u1697,q5401,27406.0,0
pseudo_u1697,q3669,31070.0,1
pseudo_u1698,q4135,75290.0,0
pseudo_u1698,q5328,54033.0,0
